REF	Feature Numbers	SystematicName	ccRCC-1	ccRCC-2	ccRCC-3	ccRCC-4	ccRCC-5	ccRCC-6	ccRCC-7	ccRCC-8	ccRCC-9	ccRCC-10	ccRCC-11	ccRCC-12	ccRCC-13	ccRCC-14	ccRCC-15	ccRCC-16	ccRCC-17	ccRCC-18	ccRCC-19	ccRCC-20	ccRCC-21	ccRCC-22	ccRCC-23	ccRCC-24	ccRCC-25	ccRCC-26	ccRCC-27	ccRCC-28	ccRCC-29	ccRCC-30	ccRCC-31	ccRCC-32	ccRCC-34	ccRCC-35	ccRCC-36	ccRCC-37	ccRCC-38	ccRCC-39	ccRCC-40	ccRCC-41	ccRCC-42	ccRCC-43	ccRCC-44	ccRCC-45	ccRCC-46	ccRCC-48	ccRCC-49	ccRCC-50	ccRCC-51	ccRCC-52	ccRCC-53	ccRCC-54	ccRCC-55	ccRCC-56	ccRCC-58	ccRCC-59	ccRCC-60	ccRCC-61	ccRCC-62	ccRCC-63	ccRCC-64	ccRCC-65	ccRCC-66	ccRCC-67	ccRCC-68	ccRCC-69	ccRCC-70	ccRCC-71	ccRCC-72	ccRCC-73	ccRCC-75	ccRCC-76	ccRCC-77	ccRCC-78	ccRCC-79	ccRCC-80	ccRCC-81	ccRCC-82	ccRCC-83	ccRCC-84	ccRCC-85	ccRCC-86	ccRCC-87	ccRCC-88	ccRCC-89	ccRCC-90	ccRCC-91	ccRCC-92	ccRCC-93	ccRCC-94	ccRCC-95	ccRCC-96	ccRCC-97	ccRCC-98	ccRCC-99	ccRCC-100	ccRCC-102	ccRCC-103	ccRCC-104	ccRCC-105	ccRCC-106
A_23_P135132	1411	NM_174938	3.306960781	6.62285463	5.763866211	4.701331071	4.356771749	5.567289666	5.914791192	5.644569765	2.954298366	2.701643807	4.819749895	4.615456698	2.712270043	3.245427524	4.896633469	5.279874187	5.259983361	5.411315142	4.074522741	5.858896581	5.344232157	2.824921015	2.771472341	3.668816638	6.06158468	2.722450913	4.817840976	5.934910093	5.7753849	2.607924737	5.241021507	2.573266737	2.809932846	4.968432654	4.605364236	3.644519004	4.998592042	5.474570428	5.128824485	2.649428828	3.87081848	5.491669296	5.078631404	3.142497885	2.720590317	3.300454513	3.499483865	3.627254654	5.780490061	5.190635276	6.114807569	5.173012225	4.156587824	2.719648505	3.927043138	5.538655697	5.295376196	3.884051752	4.962164836	6.077388268	2.66498565	3.11818906	4.12011976	5.078988332	4.039875634	2.54785098	3.496822752	5.881607487	5.929938862	6.212860405	2.641863438	5.703883674	5.561432107	6.216920426	4.543072522	4.394599003	3.071806433	4.531065856	5.679188199	2.631857536	3.018028836	5.279162549	5.684353211	2.717210568	5.147406733	3.197122446	2.947015442	5.035946589	5.263808435	2.553121633	2.778764149	3.70942766	4.508357819	5.582986277	3.749258037	4.62323619	3.533292498	5.318724308	4.285527541	5.510507318	2.656600157
A_24_P40529	1412	NM_018196	5.293025074	6.80676792	6.096142111	5.537946508	5.768155929	6.135725709	5.788301369	6.125888074	3.246278422	2.710828508	5.060917551	5.886824829	4.893831417	4.721613862	5.510159348	5.486447632	6.341771327	6.119621942	5.363224669	6.514810888	5.414926237	4.472675802	5.493867322	5.381294174	5.799793682	4.874361438	4.509135071	6.399424279	6.049465101	5.43303542	5.662331174	4.485770716	5.687473089	4.655229268	4.600067966	6.153588584	6.713864574	6.009896537	5.924594298	7.526169873	6.193830031	6.892209462	5.672032167	4.042556358	6.226745457	5.2559168	5.090507847	5.02969351	6.247985303	6.198210174	6.156748481	5.325227096	4.179000004	5.127046195	5.149102976	5.93216264	6.10148839	6.326363236	5.425072375	6.408357631	4.930192532	4.602389005	5.248867875	6.126190082	5.532343409	5.197169391	4.480876016	5.503900398	6.159439486	6.455964628	5.041565521	6.008259731	5.55869678	6.653215721	4.836033428	5.576436885	5.545637252	5.17686917	5.794775196	4.18096807	7.401098193	5.784823233	7.302158901	5.756108317	5.239014617	5.966374116	5.500171077	5.512806654	6.311005936	4.990116117	5.096287324	5.715168255	5.855416323	5.424132021	5.487437819	5.880324046	4.949955742	5.649312737	5.914791192	6.344427729	6.433833408
A_23_P206532	1413	NM_001031835	11.45884808	11.35274128	11.87770551	11.1603338	11.26694106	10.93651739	11.21620447	11.24783336	10.42646978	11.03105032	11.20758023	11.42568117	11.64832571	11.20088648	11.26742839	11.2412557	11.16450741	11.25351145	11.34695268	11.23925446	10.9354271	10.81919553	10.8167529	10.97175849	11.34911407	11.13438688	11.2712128	11.29402929	11.27804622	10.89253798	11.11724959	11.05845341	11.14844895	10.8701672	11.71628133	11.6680156	11.29078987	11.46289551	11.09718571	11.20209743	11.07311728	11.33824663	11.15362485	11.16290595	11.06711661	11.08205679	11.46553729	10.41201235	11.40766438	11.37708026	11.1750271	11.25227191	10.65419287	10.84676273	11.23846249	11.09210215	11.30224226	11.05986007	11.46381678	11.52178384	10.50663096	11.39461107	11.30475864	10.97532603	11.14127	11.16254778	11.28994779	11.17208254	11.17054744	11.2256544	11.15283176	11.0847276	11.39850183	11.06492887	11.03105032	11.02960831	11.75870752	10.98734708	10.94761134	11.0005196	11.42123242	11.34869724	9.689441346	11.04245451	11.11042068	11.11619171	11.17540011	11.26264995	11.26954891	11.51568642	11.01068285	11.0025559	11.12973754	11.99957828	11.24820414	11.14695824	11.38339087	11.09522429	11.1750271	11.4067782	10.99833066
A_24_P80500	1415	NM_020139	7.838802174	9.18240502	8.100022194	7.164147	7.515172259	7.374669946	8.693163614	8.387672696	4.60645916	4.551701653	8.207286866	7.765427261	7.791933264	8.485295159	6.936987955	8.266374142	8.500825013	7.894853445	7.115641894	8.33843161	7.475759349	7.107203451	7.388568759	7.362344978	7.94401213	6.257656801	7.286499885	8.312238221	8.174024289	6.696756648	7.603072821	8.254311161	7.914632934	7.182515779	7.946940038	9.184365124	7.865187507	8.592243179	8.457313139	4.96727334	7.878065124	9.307451598	7.497251857	4.937215997	8.044316395	8.133961185	8.053530515	7.898712556	8.329098177	8.932459655	8.446770144	7.821857227	5.366216347	8.763951096	7.652833653	7.637791667	8.4315828	8.152659732	8.178414865	8.509141007	5.343562449	4.752364268	7.416659638	6.670936111	7.896464128	6.820235632	5.349838629	6.978133506	8.476657851	8.449427162	6.777786557	7.979217173	7.931359675	8.499561335	6.817899075	7.28383629	6.757790331	7.363851403	7.950902816	7.655946795	8.280761164	8.25304512	2.820511655	7.29804102	7.05552954	6.763265447	7.534074646	7.983002429	8.371884316	7.433489573	5.841777715	7.215005427	6.644351178	7.604628457	6.709401449	7.650328978	7.324055044	7.927419432	7.842213989	8.145519808	7.599178635
A_23_P115215	1416	NM_005997	10.60990744	9.704607223	10.32444274	10.587551	10.4602793	10.68016823	10.44844225	10.64344559	10.70959563	10.75306333	10.49521176	10.23077643	10.30985368	10.17327075	10.89050196	10.57911577	10.47043431	10.45761082	10.65171551	10.70650261	10.95270267	10.34465396	10.42646978	10.59229158	10.52227239	10.70180261	10.19620511	10.67135832	10.5560056	10.31371211	10.63151158	10.41171266	10.17435739	10.08711366	10.46194291	10.4531761	10.31859392	10.28503925	10.83168393	12.09786721	10.29482063	10.64317091	10.68083607	10.40382307	10.41573283	10.22084777	10.27064635	10.59195415	10.6650646	10.36493453	10.64629597	10.3944693	10.27095129	10.7361442	10.49625937	10.64834014	10.80284912	10.6586215	10.26292625	10.5440371	10.58914385	10.34359094	10.7199096	10.52434924	10.64805108	10.56748178	10.23966757	10.40642729	10.50314027	10.68140018	10.26503004	10.41521852	10.50343641	10.29204785	10.66988784	11.07556737	10.03788611	10.57938156	10.4770267	10.30022164	10.66163796	10.22567994	8.306051634	10.35675541	9.922653022	10.76718151	10.73711426	10.38847445	10.64317091	10.20666849	10.45556751	10.60379266	10.75005636	11.1100455	10.559603	10.58206679	10.55782727	10.45141335	10.70038998	10.43653801	10.29598216
A_33_P3268726	1418	A_33_P3268726	2.995060766	2.730925728	2.644416495	2.873808286	2.691580653	3.254256566	2.842618769	2.941051962	2.531005829	2.580130825	2.75364685	2.92022044	2.572582754	3.401478491	3.386539961	3.310678398	2.705617052	3.019242006	2.580351877	2.768835211	2.6781413	2.924109471	2.602330625	2.78078154	2.695784602	2.7861871	2.618061566	2.758745074	2.642790966	2.645464989	2.662899122	2.605192485	2.925356449	2.718360815	2.919269026	3.196534695	3.141625884	3.375102797	3.459265432	2.685566387	2.800946574	3.446534612	2.886218427	3.331481624	2.766707602	3.462595023	3.66344247	3.807201911	3.103210548	3.051375146	2.677255374	2.65795287	4.304022047	2.760489891	2.664862445	3.019481046	2.554205853	2.727056186	3.059953963	2.959537312	2.949371868	3.237556167	2.70680292	2.685905542	2.638895954	2.56762936	3.664982241	2.580965106	3.412773324	2.665898559	2.667302008	3.463589549	2.792913785	2.573679643	3.478321426	3.296959406	3.205373199	3.274772393	3.556278819	2.678013855	2.684791856	2.584098593	2.841243789	2.790874488	3.6860236	3.311023602	3.081132994	2.705269796	2.531976894	2.586184576	2.883498153	2.854769807	2.632834288	5.17419879	3.219730721	3.19297956	2.905486885	2.54397066	2.488548839	2.761969993	2.691175611
A_23_P44207	1419	NM_130767	3.01402329	2.736830036	2.648727223	2.885510423	2.695440319	3.270378942	2.929269418	2.955774855	4.65908918	2.582656894	2.6380266	2.934198796	2.575637738	3.423975882	3.406796935	2.627501004	2.637447221	3.036240338	2.583450315	2.778956741	2.685345273	2.940535668	2.687747867	2.791400913	2.70003176	2.794218978	2.549291057	2.766707602	2.647644749	2.649944203	2.667396326	2.609283399	2.944659183	2.724507341	2.929791543	6.154127112	3.154705859	3.391810783	3.479372381	2.980829046	2.816163725	3.468664101	2.901810717	3.35283433	2.775394095	3.483319554	3.68494397	3.827472933	3.435868648	3.069801692	2.765314244	2.880146832	4.33004913	2.768671351	2.669478329	3.031703019	2.616616933	2.734830135	3.073525333	2.97162094	2.714940366	3.249990924	2.71480157	3.447090793	2.644814837	2.572206111	3.682268822	2.586281283	3.433613778	2.666446153	2.669803268	3.486262	2.800408515	2.576005962	3.500106577	3.317993869	3.221615623	3.288678703	3.57353166	2.682901778	4.136354481	3.131656826	2.847415211	2.802524533	2.7861871	3.327091016	3.097022686	2.714236399	2.916135231	2.713841092	2.897120211	2.863513418	2.63705276	8.108251887	2.752058005	3.210445483	2.920013419	2.545698061	2.594954113	2.770129546	2.695440319
A_23_P372096	1420	ENST00000375678	5.984869121	7.09974555	6.693367429	6.467808895	5.77958438	6.674765529	7.132694108	5.970003602	6.067613847	5.314684393	6.345254925	6.683003279	6.838697149	6.228933825	5.981499879	5.792858742	6.736557567	5.963872477	5.557755671	6.622593848	5.417407454	5.910062692	5.420499686	6.800707799	6.144188658	5.659715354	6.319123308	6.085655477	6.317060412	8.33176286	6.131882173	5.699553176	7.380915577	6.243547223	7.626706439	7.099089742	5.584888135	6.78388984	6.095564848	6.529859467	6.631987388	6.882625258	5.674007859	5.920315344	5.792484461	6.043029079	6.526760867	7.056765442	7.202448598	6.720169921	6.417451621	6.046139728	5.413303437	5.927811169	5.768155929	6.648438794	5.968227734	5.886824829	6.071506746	5.917704471	8.417284648	6.370355426	5.878169432	5.449248811	6.650741838	6.375977784	6.029721293	6.506514925	6.374550664	5.714599216	6.828620161	5.685290095	5.419165039	6.927058652	5.832455667	6.668795772	7.677237561	5.207120204	6.497853392	7.425407032	5.703610619	6.731100675	4.602030417	6.668328586	5.703883674	7.5315068	5.099382453	5.733996033	5.538273105	6.36916583	6.202217896	5.081863564	6.37483926	9.240139464	6.047594455	6.167740787	7.901007732	4.885648505	5.701252785	5.954362198	6.365636311
A_33_P3217238	1421	NM_014109	8.002994071	7.996494262	7.606546777	8.469429128	8.296002884	8.009159048	7.453921181	7.346886849	10.00054432	10.23882468	8.171193224	7.200311409	8.522188395	8.046873715	7.091048811	8.122835214	8.393774011	7.593230421	8.017855314	7.468787771	8.581622968	8.789206082	7.949545332	9.10279375	7.481957403	8.763302564	7.787367757	7.356252996	8.386975878	9.619193751	8.229849809	7.943907416	7.918462208	7.667129068	7.996721618	7.059189692	7.440206899	8.047753901	7.658404826	10.01056829	7.998272963	8.22567572	7.91488486	9.332159014	7.773837264	7.686253198	7.78298636	7.720268137	8.531091438	7.612218017	7.47047705	8.156247304	8.618711651	8.413100911	8.18899746	8.646031845	7.040782339	8.236782779	7.624151019	7.885519431	9.035610119	9.668105145	7.914095476	8.424680451	7.462190512	8.138370143	8.129070836	8.097738687	7.552494144	7.685289112	8.624629212	7.563539099	7.969430138	7.998937085	8.043364221	8.278984975	8.475517887	8.283133449	7.839620959	8.388842104	8.595398254	7.327898792	8.401300473	7.925935781	8.678273053	8.503132082	8.033253495	8.117190103	7.837466485	7.552982219	7.935100464	8.062373634	6.899163848	8.386541613	8.27463505	7.869695422	8.635602104	7.57625307	8.205272997	8.461046441	8.062106301
A_33_P3417215	1422	ENST00000378431	3.052565096	2.753796571	2.706475852	2.924903782	2.711475955	3.317663468	2.670671065	2.996311823	2.526520502	2.589385136	2.648921946	2.970828224	2.583077885	3.473334952	3.46823875	2.491791461	2.647991534	3.085167598	2.591931205	2.806159572	2.699686784	2.979574683	2.610113682	2.825768127	2.71480157	3.777235268	2.55770871	2.792741546	2.658714524	2.663015143	3.186229169	2.619501178	2.991608085	2.740865444	2.950394513	3.253927905	3.205685815	3.442993294	3.531891905	2.698936033	2.855846838	3.536419781	2.946188083	3.422256468	2.800946574	3.534683191	3.74647192	3.888568597	3.17124237	3.122587567	2.542558259	3.130700908	4.380034994	2.787900287	2.685791509	3.067621699	2.565003988	2.753085221	3.111957757	3.017781562	3.029058491	3.295711433	2.734686646	2.938444951	2.65929655	2.586087433	3.740881438	2.836095644	3.493284762	2.669014201	2.673198348	3.543943392	2.820298916	2.584407138	3.551010245	3.358937945	3.26898073	3.334245943	3.63166764	2.698936033	2.705041971	2.596822748	2.893538968	2.834359871	4.796688849	3.366603937	3.146380226	2.736510184	2.541436984	2.604133224	2.930580525	2.891254908	2.647061366	2.656398713	2.776457348	3.256595089	2.954819965	2.553447428	2.50805345	2.792913785	2.706356123
A_23_P106056	1423	NM_001344	12.86632192	13.63475175	13.54333369	13.72652902	12.93721402	13.65819435	13.87802329	13.7895917	12.61205029	13.26710963	13.7076051	13.46307902	13.43991713	13.23810454	13.13603583	13.89461939	13.85765643	13.81856183	13.13534543	13.09542549	13.18995348	13.16520262	12.6561365	13.985772	13.84788353	12.99827901	13.7419641	13.89918341	13.41105201	13.52755281	13.45105193	13.75793458	13.27650398	13.53490479	12.48087701	13.76873875	13.65692506	12.91564189	13.83348694	13.64885144	13.60962548	13.33251066	13.94147575	12.66789071	13.84211973	13.50258818	12.84072534	13.42603833	14.13540338	13.26710963	13.80219595	13.58507616	12.73460106	13.15086145	13.22855669	13.76454015	13.78821269	13.72020453	13.32153705	13.98736216	13.50876784	13.46078023	13.19209849	14.00393635	12.94174263	13.88591368	13.92667893	13.17414182	13.87632227	13.83227461	13.06648636	13.6917724	13.70926015	13.84936128	13.53612981	13.11716289	13.64660204	13.31828835	13.72509064	12.90648545	13.73343142	13.43678932	13.78526121	13.41105201	13.443493	13.064641	13.43441764	13.74580306	13.7510865	12.83181707	13.30993001	13.54333369	12.95349339	13.57582927	13.70108324	13.60243863	13.29448121	13.70533118	13.85080234	13.86530339	12.81317788
A_23_P120062	1424	NM_003203	7.972603345	8.316916247	8.341473477	8.741907323	8.09125657	8.697061237	8.341473477	8.31621731	7.677237561	7.909199114	7.916999273	8.522386656	7.848936077	8.252410697	8.863184742	7.928578516	8.243643181	7.685064832	8.489520483	8.266841107	8.221080898	8.207539743	8.200373413	8.439473316	8.652204291	8.287773367	7.233168263	7.936489918	8.192616443	7.936489918	8.200757376	8.304223424	8.160942705	8.014809168	7.844706989	8.397356127	8.097738687	8.65786809	7.950902816	9.286123521	7.790522617	8.981837134	7.82488379	8.811788239	8.337985128	7.89003788	8.093102992	8.315340026	8.71753479	8.096079634	8.18899746	8.06865619	8.559402887	8.523142351	8.684505068	8.053983265	8.255064084	8.334212564	8.147208002	8.656499566	8.480414757	8.163600507	8.060284279	8.067504383	8.069852506	9.27792769	7.966214847	7.900359482	8.350793122	8.358070095	8.231869509	8.059612682	8.215434802	9.033469337	7.616613691	8.29027051	9.251096315	7.943333791	8.436898127	8.192023602	8.57315057	7.734710371	8.328350155	8.563387617	8.538099517	8.289285383	8.989783893	8.233952493	8.284364568	8.171645663	7.502683599	8.527628733	8.188487004	9.008541598	8.116763388	8.244370156	8.354122128	7.987290792	7.75095222	8.729564364	8.131482007
A_23_P323094	1425	NM_004426	5.317086421	4.770199326	5.42570266	5.892093852	4.448475586	6.152422153	5.772023096	5.64777016	3.514841681	3.044639785	5.325948766	4.666198965	4.350358662	5.393050174	5.333159033	5.642808318	5.623855585	5.39628744	4.833956497	5.796393606	5.869707035	4.97948075	4.578949933	5.880659774	5.778260831	4.110646569	4.671558865	6.474710091	4.922463733	6.108966845	5.518843864	5.667716492	5.411637881	4.93509173	3.975931196	4.423155953	5.385584308	4.440224519	5.939511819	6.282610372	5.323911955	6.214293138	5.750444226	5.191306262	5.376348386	5.137065852	4.058772865	6.494390246	6.145722444	5.368158752	6.455964628	5.389675178	6.917438326	4.990116117	5.236975232	5.361691005	5.856012032	6.636679321	5.535450494	6.045229719	4.338923173	4.382767031	5.041565521	5.708944791	5.214912926	5.927158625	5.117091058	5.411637881	5.728249598	5.839740317	4.652770711	5.238676923	5.317086421	5.891838293	5.016090502	4.949955742	5.899212655	5.51641128	5.248867875	4.469126476	6.462184411	5.189956414	5.265289301	4.730350113	5.366491908	5.718476127	6.364538218	5.144200196	5.714260651	3.798984813	5.094012945	6.058469429	5.858896581	5.53520387	5.70579389	5.723862712	4.617278187	5.639649671	5.472263439	5.861405372	5.004414804
A_23_P328259	1426	NM_033393	3.105017688	5.024535248	2.674073427	2.963757992	4.432722762	3.357915686	2.690804438	3.060429746	3.388878396	2.598950347	3.544288204	3.010319665	2.59423086	3.536419781	3.534683191	2.683637584	2.652908171	3.146064012	2.605928161	2.83780867	2.723815273	3.304585536	5.02528905	2.868358566	5.100626272	2.847184298	5.079350672	2.819616697	2.997114609	3.919128289	2.700824434	3.593418044	3.045682894	3.80413583	5.56255442	3.707014281	3.986900845	4.513957586	3.604678805	2.709259428	5.113465096	3.613702852	3.841517023	3.492173094	3.318612093	3.609246846	4.443798256	3.95478151	3.237556167	3.65608526	2.913621089	4.471622423	4.42932466	2.811346375	2.947823092	3.111655678	2.730479529	2.767859782	3.1508568	3.057562869	2.740865444	3.340083068	2.761171467	4.565035923	2.676107469	2.612083155	3.80450241	3.581381022	3.564318479	2.915678405	2.882009614	3.615183873	3.055896525	2.593623315	3.598458748	3.6788369	3.323481651	3.389832721	3.704523934	5.344583287	2.716512759	2.693843318	2.867674318	3.175906365	2.785604454	3.8811535	3.200236332	3.217905054	2.548278472	2.618503664	2.958143829	3.128369288	2.650766523	2.674591552	2.797447317	3.310678398	2.975787821	3.16294744	2.799224485	2.817706014	2.781474054
A_23_P104651	1427	NM_080668	7.126568379	8.707010391	7.935831095	8.516491411	7.743811897	7.863869551	7.366856786	6.709667732	9.972835538	10.84186335	7.572801634	6.948460754	9.261714747	7.584851366	6.968734139	7.475976516	8.289769126	7.657400375	7.954960186	7.460629234	7.575499978	9.188485737	8.109967222	10.11210239	7.272885646	9.004202359	7.58121627	6.669093612	8.054248463	11.17054744	7.670160889	7.794632915	8.277504182	7.713035581	8.389504151	5.461675485	7.224802695	8.360279396	7.095936619	10.41460481	8.254311161	7.979217173	7.041269693	9.6966392	7.693856417	7.705656134	7.892399128	7.834338857	9.01361341	7.353676108	7.80626795	8.074042562	7.391697368	9.520822682	8.578902929	8.700251071	5.727919149	7.094205731	6.597508458	7.827619243	9.364314568	10.01131484	7.528896817	8.391317714	6.97150706	8.273960687	8.434238764	8.361233296	7.58367565	7.565470919	8.930018037	7.531007339	8.189834812	7.885977479	7.145258399	8.698439656	8.930930975	7.377178804	7.967202306	9.395440802	8.618202805	7.679474252	8.031885602	7.69908553	8.566998556	9.235954644	8.228432571	7.964649983	7.656243393	7.527642856	8.419525711	8.395827282	7.633674728	7.580707541	7.642489349	7.814944831	8.728691712	7.253074574	8.265910111	8.271435184	8.564097221
A_23_P122775	1428	NM_032730	8.982710723	9.987650116	9.510288944	8.868582274	9.219221485	8.694149148	9.453280253	8.925955331	9.010385108	8.235389256	8.914013801	9.570315714	8.719383069	8.854072213	9.810912795	8.81380884	9.485186677	9.432110169	9.112975274	9.597384202	8.944023861	8.755444634	9.141207698	8.703675152	9.026867585	8.973871836	9.01361341	9.255774363	9.419427338	9.54155783	9.297074265	8.473949724	8.214482642	9.137127683	9.302540311	9.63486864	8.690938332	9.683478721	8.691856389	9.808773278	9.374549275	9.904421819	8.453172745	9.924459488	8.367014433	9.247739471	9.930792394	7.71675647	8.852119993	9.323594872	8.876813853	9.659557936	8.417963369	8.337777296	9.580962989	8.431075587	8.888973781	8.23461931	8.417516423	9.449314525	8.491956462	10.06897653	9.123369721	8.566105424	8.788992569	8.60605624	8.375718378	9.455721602	9.337619938	9.290574275	8.792423845	9.012868096	9.562996715	9.747737142	8.124668508	10.10102973	9.0936434	8.466848819	8.628609067	9.376632422	9.309270178	8.928140536	8.584273137	9.045522545	9.132894276	9.863153778	8.55919981	8.562251276	9.642812139	8.734497435	8.657208614	8.542164346	10.02960345	9.448821378	8.624221425	8.964151476	9.283582124	9.023105838	9.009988726	9.716636641	9.159370211
